http://williamsport.craigslist.org/,US,Pennsylvania,williamsport,,,41.240945,-77.001414
http://york.craigslist.org/,US,Pennsylvania,york,,,39.964535,-76.724289
http://providence.craigslist.org/,US,Rhode Island,rhode island,,,41.582579,-71.503601
http://charleston.craigslist.org/,US,South Carolina,charleston,,,32.78115,-79.931604
http://columbia.craigslist.org/,US,South Carolina,columbia,,,33.99855,-81.045249
http://florencesc.craigslist.org/,US,South Carolina,florence,,,34.19363,-79.769059
http://greenville.craigslist.org/,US,South Carolina,greenville / upstate,,,34.848019,-82.400223
http://hiltonhead.craigslist.org/,US,South Carolina,hilton head,,,32.154819,-80.762238
http://myrtlebeach.craigslist.org/,US,South Carolina,myrtle beach,,,33.693569,-78.882665
http://nesd.craigslist.org/,US,South Dakota,northeast SD,,,44.212561,-100.247063
http://csd.craigslist.org/,US,South Dakota,pierre / central SD,,,44.212561,-100.247063
http://rapidcity.craigslist.org/,US,South Dakota,rapid city / west SD,,,44.081161,-103.230888
http://siouxfalls.craigslist.org/,US,South Dakota,sioux falls / SE SD,,,43.510632,-96.691757
http://sd.craigslist.org/,US,South Dakota,south dakota,,,44.212561,-100.247063
http://chattanooga.craigslist.org/,US,Tennessee,chattanooga,,,35.04644,-85.309464
http://clarksville.craigslist.org/,US,Tennessee,clarksville,,,36.530755,-87.359769
http://cookeville.craigslist.org/,US,Tennessee,cookeville,,,36.16193,-85.499804
http://jacksontn.craigslist.org/,US,Tennessee,jackson  ,,,35.6139,-88.819399
http://knoxville.craigslist.org/,US,Tennessee,knoxville,,,35.960495,-83.920914
http://memphis.craigslist.org/,US,Tennessee,memphis,,,35.149766,-90.049259
http://nashville.craigslist.org/,US,Tennessee,nashville,,,36.167783,-86.778365
http://tricities.craigslist.org/,US,Tennessee,tri-cities,,,36.48056,-82.408722
http://abilene.craigslist.org/,US,Texas,abilene,,,32.449175,-99.741424
http://amarillo.craigslist.org/,US,Texas,amarillo,,,35.207255,-101.833894
http://austin.craigslist.org/,US,Texas,austin,,,30.267605,-97.742984
